NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5,59,7
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5,52,8
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,5,53,9
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,5,66,23
Ciência Da Computação (Bacharelado) (3676),FURB,SC,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,5,58,9
Ciência Da Computação (Bacharelado) (3676),FURB,SC,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,5,59,10
Ciência Da Computação (Bacharelado) (3676),FURB,SC,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,5,62,15
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",5,68,11
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,5,61,22
Ciência Da Computação (Bacharelado) (5485),USJT,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,5,68,19
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,5,51,12
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",5,52,7
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,5,51,8
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,5,50,16
Ciência Da Computação (Bacharelado) (3676),FURB,SC,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.999999999999999,62,29
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.986486486486486,74,19
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.986486486486486,74,8
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.985714285714286,70,5
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.985074626865672,67,23
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.984848484848484,66,10
Ciência Da Computação (Bacharelado) (14098),UFG,GO,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.984615384615385,65,11
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.983870967741935,62,24
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.983050847457627,59,13
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.983050847457627,59,21
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.982456140350877,57,11
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.981481481481481,54,16
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.981132075471699,53,9
Ciência Da Computação (Bacharelado) (19799),FEI,SP,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.98,50,10
Ciência Da Computação (Bacharelado) (19799),FEI,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.98,50,9
Ciência Da Computação (Bacharelado) (19799),FEI,SP,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.98,50,9
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.972972972972973,74,9
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.971014492753623,69,23
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.970588235294118,68,12
Ciência Da Computação (Bacharelado) (5485),USJT,SP,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.970588235294118,68,15
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.96969696969697,66,10
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.967741935483871,93,17
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.967213114754099,61,22
Ciência Da Computação (Bacharelado) (3676),FURB,SC,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.966666666666667,60,13
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.966666666666667,60,17
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.9655172413793105,58,12
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.962264150943397,53,14
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.961538461538462,52,14
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.961538461538462,52,11
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.96078431372549,51,10
Ciência Da Computação (Bacharelado) (75457),UNICARIOCA,RJ,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.96078431372549,51,13
Ciência Da Computação (Bacharelado) (513),UFPI,PI,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.960000000000001,50,24
Ciência Da Computação (Bacharelado) (19799),FEI,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.96,50,15
Ciência Da Computação (Bacharelado) (513),UFPI,PI,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.96,50,20
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.95945945945946,74,12
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.95945945945946,74,10
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.95774647887324,71,23
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.957142857142857,70,18
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.95575221238938,113,13
Ciência Da Computação (Bacharelado) (5485),USJT,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.955223880597015,67,16
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.953846153846154,65,25
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.953125,64,14
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.951612903225806,62,14
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.951612903225806,62,15
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.951612903225806,62,24
Ciência Da Computação (Bacharelado) (3676),FURB,SC,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.950819672131147,61,10
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.950819672131147,61,24
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.9491525423728815,59,11
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.9491525423728815,59,26
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.948275862068965,58,19
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.948275862068965,58,16
