NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,6306,118562,1,2504009,25,2,25,F,2008,2011,3,0,1,555,555,555,555,49.4,46.8,25,79.5,64,80,60,95,75,100,50.3,50,51.7,85,20,50,C,D,A,A,A,C,A,D,D,A,D,A,A,D,D,A,B,B,A,A,E,A,B,A,26,A,A,B,C,A,C,D,A,A,F,5,3,5,8,6,6,6,6,6,6,4,5,5,8,6,6,8,8,8,7,8,8,5,7,6,8,6,6,5,4,4,5,6,4,6,8,8,8,8,5,7,4,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2011,2012,3,0,1,555,555,333,555,49.6,75.8,75,77,82,90,80,72,80,70,40.8,40.9,40,100,0,20,C,E,B,B,B,B,A,D,D,A,D,A,D,F,D,E,B,B,A,A,A,B,B,A,25,B,A,B,D,A,E,D,E,E,F,4,2,3,2,5,6,7,4,5,5,3,4,5,7,5,4,5,5,5,7,2,3,4,8,5,1,2,1,5,5,2,4,2,4,2,4,3,4,1,2,1,2,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,333,333,41.9,94.8,100,87,80,80,80,94,70,100,24.3,22.7,33.3,100,0,0,D,D,A,B,B,D,A,B,E,A,A,A,C,E,A,A,F,B,A,A,A,B,A,A,27,B,A,B,C,A,B,E,A,C,G,5,5,5,5,5,6,6,5,6,5,5,5,5,4,6,6,5,5,3,1,3,1,4,8,8,2,3,5,5,6,5,6,6,4,6,2,2,5,3,5,1,2,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,24,M,2010,2012,3,0,1,555,555,333,555,63.1,79.1,87.5,66.5,62,70,60,71,75,70,57.7,59.1,50,50,0,100,C,D,B,B,B,C,B,D,E,A,A,A,B,D,D,A,D,B,A,A,A,A,A,A,21,E,A,B,C,B,B,E,E,A,A,6,6,4,6,6,6,6,3,4,6,4,4,6,4,2,6,4,4,4,3,2,2,4,3,3,4,4,3,5,5,3,4,5,5,5,4,4,4,4,4,2,4,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,555,555,41.5,78.8,75,84.5,79,75,80,90,50,100,29,27.3,38.3,75,20,20,C,C,C,B,B,C,A,D,D,A,A,A,E,D,B,C,E,B,A,A,A,F,A,A,25,B,A,B,C,A,B,E,C,A,F,6,6,6,6,6,6,6,6,6,6,5,6,6,4,6,6,6,6,6,4,4,5,6,5,6,4,4,6,5,6,4,6,6,5,6,6,6,6,1,5,3,5,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,23,M,2011,2012,3,0,1,555,336,333,555,22.7,41.1,37.5,46.5,0,0,0,93,65,100,16.5,18.2,6.7,0,0,20,D,D,C,B,B,A,A,B,C,A,D,A,D,F,A,A,E,B,A,A,A,A,A,A,23,B,A,B,H,A,B,C,A,C,A,5,3,5,2,2,5,8,8,8,4,2,1,7,2,5,2,3,5,5,7,2,1,4,1,5,1,7,1,4,4,2,2,1,2,4,1,1,7,1,7,4,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,333,555,45.9,79.4,75,86,76,80,75,96,80,100,34.7,36.4,25,75,0,0,C,C,C,B,B,D,D,D,.,A,D,A,B,D,D,D,B,B,A,A,A,B,A,A,25,E,A,B,C,B,B,E,D,A,F,6,5,5,4,6,5,5,4,5,5,5,5,5,5,6,5,5,6,6,7,4,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,7,5,8,4,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,25,F,2010,2011,3,0,1,555,555,555,555,53.1,84.1,87.5,79,64,80,60,94,70,100,42.8,40.9,53.3,100,20,40,C,D,A,B,B,C,D,D,E,A,A,A,D,D,D,C,C,C,A,A,B,A,F,A,25,B,A,B,G,A,C,C,E,C,A,4,5,5,3,3,4,5,4,4,5,4,4,5,2,5,6,3,3,3,3,2,2,3,5,4,2,4,5,4,4,4,4,4,4,4,4,3,5,3,2,3,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,555,555,53.2,66.1,62.5,71.5,96,80,100,47,55,45,48.9,45.5,68.3,85,60,60,B,D,C,A,C,C,A,B,.,A,A,A,C,D,B,C,C,B,A,A,A,F,A,A,25,B,A,D,A,A,B,B,E,E,C,5,6,5,5,5,6,5,4,5,4,5,5,5,5,6,5,5,5,4,5,4,3,5,1,6,3,3,1,8,5,4,6,5,5,6,1,3,2,1,1,3,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,555,555,45.1,79.8,75,87,81,85,80,93,65,100,33.5,31.8,43.3,100,10,20,C,C,C,A,A,B,A,D,E,A,B,A,F,E,D,A,F,B,A,A,A,A,A,A,22,B,A,B,G,A,A,E,E,E,F,4,4,4,3,6,6,6,6,6,5,4,4,4,7,2,6,2,2,7,5,3,3,5,2,5,5,5,5,5,3,4,4,4,5,4,4,5,4,4,5,4,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2011,2012,3,0,1,555,555,333,333,41.8,45,75,0,0,0,0,0,0,0,40.7,45.5,13.3,40,0,0,C,D,C,B,B,B,D,D,D,A,B,A,E,D,D,A,E,B,A,A,A,A,B,A,25,B,A,B,C,A,B,C,A,C,I,6,4,5,5,6,6,6,4,5,5,3,4,3,3,5,6,3,5,3,7,2,1,4,2,6,1,5,5,4,5,3,5,3,3,2,2,2,4,1,5,3,2,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,25,M,2009,2011,3,0,1,555,555,555,335,28.5,30,50,0,0,0,0,0,0,0,28,31.8,6.7,0,20,0,E,E,E,E,E,E,E,E,E,A,D,A,E,D,D,A,A,B,A,A,A,D,B,A,25,B,A,B,C,A,B,E,A,A,F,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,21,F,2012,2014,3,0,1,555,555,336,555,38.1,65.2,50,88,79,75,80,97,85,100,29,31.8,13.3,20,0,20,D,E,A,B,B,C,C,C,E,A,D,A,D,E,D,A,D,B,A,A,A,B,A,A,24,A,A,B,G,A,C,B,E,A,E,4,4,4,5,5,6,6,4,6,5,5,4,5,3,6,5,3,3,3,7,2,1,5,1,4,5,4,5,4,5,4,2,3,1,3,1,1,2,1,4,4,5,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,555,555,58.3,64.5,62.5,67.5,84,100,80,51,75,45,56.2,59.1,40,90,10,20,D,C,B,A,A,C,A,D,D,A,A,A,F,E,B,D,E,B,A,H,A,B,B,A,25,B,A,B,A,A,C,C,C,E,C,3,5,4,5,5,6,6,5,6,6,5,5,6,6,6,6,6,6,6,6,6,5,5,5,7,6,6,3,5,6,5,6,5,5,5,5,5,3,1,3,4,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,555,335,33.3,54.7,62.5,43,55,75,50,31,75,20,26.2,27.3,20,60,0,0,C,C,C,B,B,C,A,A,D,A,F,A,E,E,B,E,D,B,A,A,A,A,A,A,25,B,A,B,G,A,C,E,C,H,I,6,6,6,2,6,6,6,1,1,5,6,6,6,4,6,6,6,5,1,1,3,1,5,8,8,6,6,1,6,5,5,6,3,6,1,1,1,2,1,1,1,5,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,21,F,2012,2013,3,0,1,555,555,333,555,48.1,56.9,62.5,48.5,97,85,100,0,0,0,45.2,45.5,43.3,100,0,30,C,E,A,A,B,C,D,D,E,A,D,A,F,F,D,D,E,B,A,A,A,D,A,A,23,B,A,B,C,A,E,E,C,E,F,5,8,3,5,6,6,6,5,6,5,4,5,5,4,6,6,5,5,4,2,1,1,5,8,8,1,1,5,5,5,6,6,5,4,6,3,3,4,4,5,1,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,333,333,47.4,52.2,50,55.5,60,80,55,51,75,45,45.8,50,21.7,65,0,0,B,D,A,B,C,C,B,D,E,A,A,A,D,F,D,D,C,B,A,A,A,C,A,A,22,B,A,B,A,A,B,C,A,C,F,5,4,4,4,5,5,6,5,6,5,4,4,6,3,5,6,1,1,6,4,3,1,5,7,7,3,3,6,4,4,5,5,5,2,5,2,2,6,5,5,4,4,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,555,335,37.8,58.6,50,71.5,74,70,75,69,65,70,30.9,36.4,0,0,0,0,D,D,C,A,B,B,D,C,D,A,D,A,D,D,D,A,C,B,A,A,A,A,A,B,26,A,A,B,C,A,B,B,E,A,A,6,4,4,3,6,6,5,6,6,6,6,6,6,3,6,6,3,2,4,7,4,4,5,7,7,2,2,2,6,6,5,3,4,2,4,4,3,1,1,6,3,2,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,23,M,2011,2012,3,0,1,555,555,555,333,44.1,73,100,32.5,65,65,65,0,0,0,34.4,36.4,23.3,50,20,0,C,D,B,A,A,C,*,C,E,A,D,A,E,F,D,A,E,B,A,A,A,A,B,A,21,B,A,B,C,A,B,C,E,H,G,5,5,5,5,2,6,5,2,6,6,5,6,6,4,6,4,6,5,5,7,2,2,5,8,8,1,6,1,6,6,5,6,6,5,4,2,1,4,1,3,3,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,24,M,2011,2012,3,0,1,555,555,555,555,57.1,86.1,87.5,84,76,60,80,92,60,100,47.4,45.5,58.3,85,40,50,C,D,C,B,B,C,B,D,C,A,D,A,D,E,D,A,B,B,A,H,A,D,B,A,26,B,A,B,C,A,B,E,E,A,I,5,5,3,3,5,6,6,6,6,5,4,4,4,4,4,5,5,5,3,5,3,3,4,6,5,5,5,3,5,5,3,4,4,4,5,3,3,3,2,4,2,4,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,555,333,68.5,82.1,87.5,74,79,75,80,69,65,70,64,68.2,40,100,20,0,C,D,C,B,C,C,B,D,D,A,A,A,B,D,B,D,A,B,A,A,A,B,A,A,25,B,A,B,C,B,A,D,A,A,F,4,3,5,5,5,5,5,5,5,4,3,3,3,2,6,5,2,2,4,2,2,1,2,6,5,1,1,3,3,4,4,4,3,2,2,2,1,4,1,3,1,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,23,M,2011,2013,3,0,1,555,555,555,333,55.3,71,75,65,55,75,50,75,75,75,50,50,50,100,50,0,C,D,C,B,C,C,A,B,D,A,A,A,E,E,B,C,E,B,A,A,A,B,A,A,27,B,A,B,C,A,C,D,A,E,F,4,5,4,1,5,5,5,3,5,4,3,4,4,3,5,5,2,2,3,5,1,1,4,1,6,8,1,7,4,5,4,6,5,5,5,8,8,5,8,3,8,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,M,2012,2013,3,0,1,555,555,555,555,47.9,80.9,87.5,71,75,75,75,67,55,70,36.9,36.4,40,20,20,80,B,D,C,B,B,B,B,B,C,A,B,A,D,D,D,A,D,B,A,A,A,A,A,A,29,B,A,B,C,A,C,E,A,E,A,5,4,3,5,8,6,4,8,5,5,2,3,4,3,5,5,5,3,5,5,1,1,5,7,7,3,3,5,2,4,4,2,5,5,2,2,2,6,1,3,1,2,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,555,333,42.6,67.1,62.5,74,53,65,50,95,75,100,34.4,36.4,23.3,60,10,0,C,D,C,B,B,D,B,B,D,A,A,A,E,F,A,A,C,B,A,A,A,A,A,A,23,B,A,B,C,A,B,D,E,C,F,4,4,5,3,4,5,6,5,6,4,2,3,5,3,5,4,4,3,4,4,2,1,5,7,7,3,2,4,3,5,4,5,3,2,5,3,1,6,4,4,1,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,21,M,2012,2013,3,0,1,555,555,555,555,43.9,56.9,62.5,48.5,48,60,45,49,45,50,39.5,40.9,31.7,75,20,0,D,D,A,D,B,B,B,D,C,A,A,A,F,E,B,E,C,B,A,A,A,C,A,A,26,B,A,B,C,A,C,D,E,E,F,4,4,4,4,5,6,6,6,6,6,6,4,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,23,F,2010,2012,3,0,1,555,555,555,555,39.2,50.6,25,89,87,75,90,91,55,100,35.4,36.4,30,50,20,20,C,C,B,B,C,C,B,B,D,A,D,A,B,C,B,D,B,B,A,A,E,A,A,B,25,A,A,B,B,B,E,E,E,A,F,4,5,5,5,4,6,3,3,4,4,3,3,5,5,6,6,2,2,2,2,2,4,4,7,7,8,8,4,3,4,4,6,6,1,2,2,2,1,1,1,1,1,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,23,F,2011,2012,3,0,1,555,555,555,555,46.3,68.5,62.5,77.5,60,80,55,95,75,100,38.9,36.4,53.3,100,40,20,C,C,B,B,B,B,D,D,D,A,D,A,E,D,A,A,E,B,A,A,A,A,A,E,29,A,A,B,C,A,D,C,D,E,I,4,5,4,5,5,5,5,4,5,5,4,4,5,4,4,5,4,4,4,3,3,3,4,3,4,3,5,4,4,5,4,4,4,4,3,3,3,3,3,4,3,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6306,118562,1,2504009,25,2,24,F,2009,2012,3,0,1,555,555,555,555,41.7,50.5,37.5,70,63,75,60,77,85,75,38.8,40.9,26.7,60,20,0,C,C,C,A,A,B,B,D,D,A,A,A,C,D,D,D,A,B,A,A,A,A,A,A,26,B,A,B,D,A,B,C,A,A,F,6,6,6,6,6,6,6,6,6,6,6,4,4,2,6,6,3,3,5,3,3,3,3,8,8,2,2,3,6,6,6,5,5,3,4,3,3,3,3,6,4,3,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,4301,118630,1,2504009,25,2,33,M,2003,2013,3,0,1,555,555,555,555,45,61.3,62.5,59.5,24,60,15,95,75,100,39.5,40,36.7,10,60,40,C,C,C,D,D,D,B,B,C,B,D,A,B,B,C,E,A,F,B,A,A,A,A,A,25,A,A,A,C,B,B,B,E,C,E,5,5,4,5,5,5,5,5,4,5,5,4,5,4,3,5,5,5,4,4,5,5,5,6,5,1,1,2,6,6,4,3,2,3,2,2,3,1,2,3,3,4,Música (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,4301,118630,1,2504009,25,2,37,M,1999,2012,3,0,1,555,555,555,555,35,31.6,25,41.5,77,65,80,6,30,0,36.1,36,36.7,50,50,10,D,C,A,C,C,D,B,A,C,B,A,A,F,E,C,C,C,E,C,A,A,A,A,A,25,A,A,B,B,A,A,B,E,E,C,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,7,6,7,6,7,6,6,6,7,7,3,6,7,7,6,1,3,3,3,3,1,6,6,7,1,Música (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,4301,118630,1,2504009,25,2,36,M,1998,2011,3,0,1,555,555,333,333,54.9,48.7,62.5,28,56,60,55,0,0,0,56.9,64,16.7,50,0,0,C,C,B,C,B,D,A,B,D,E,B,A,B,D,C,D,B,F,E,A,A,F,A,A,25,A,A,B,K,B,C,B,E,H,A,5,5,5,5,5,6,4,4,5,4,5,4,5,5,5,6,6,6,6,4,5,4,5,6,6,1,1,1,5,5,4,4,3,5,3,2,3,4,3,3,3,4,Música (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,4301,118630,1,2504009,25,2,29,M,2009,2014,3,0,1,555,555,555,555,44.9,59.5,62.5,55,62,50,65,48,60,45,40,40,40,50,50,20,C,C,C,D,D,D,A,D,D,A,F,A,B,B,B,E,B,C,D,A,A,D,A,C,25,A,A,A,B,B,A,E,E,E,A,3,2,3,2,6,4,6,6,6,5,4,4,4,2,6,6,2,1,1,1,3,2,3,2,7,1,1,1,4,6,4,5,1,6,1,1,1,7,6,4,1,2,Música (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
